Tract_ID,STATEFP10,State_Label,F14_FI_RATE,F14_DISTRIB,F14_LB_UNME,F14_Pounds_Needed,Coverage_Pct_2014,F15_FI_RATE,F15_FI_POP,F15_Pounds_Needed,F15_DISTRIB,F15_LB_UNME,Coverage_Pct_2015,PPIN_Distributed_2015,PPIN_Unmet_2015,PPIN_Source_2015,Total_Pop,Poverty_Rate,Median_Income,Unemployment_Rate,Black_Pct,White_Pct,Hispanic_Pct,Homeownership_Pct,Income_Quartile
24033807000,24,MD,19.6,78045.48,150063.2424,228108.72239999997,34.2141585726579,0.193,1113.178066,233767.3939,89392.58946,144374.8044,38.23997349187201,80.30394434667204,129.69605565332796,80.303944,5762,0.321,40625,0.097,0.212,7.7,0.171,0.418,Q1 (Lowest)
24031702302,24,MD,8.6,22555.4,56113.95525,78669.35525,28.671138753231368,0.073,315.236922,66199.75362,21968.75922,44230.9944,33.18556039665212,69.68967683296945,140.31032316703056,69.689677,4314,0.035,76769,0.053,0.23,1.0,0.296,0.615,Q2
24031702200,24,MD,3.9,8372.84,25566.5249,33939.3649,24.669996108265423,0.024,110.217672,23145.71112,9182.435903,13963.27522,39.672299785447244,83.31182954943922,126.68817047777965,83.31183,4597,0.032,130893,0.045,0.104,0.5,0.255,0.841,Q4 (Highest)
24031704503,24,MD,2.7,2521.93,19506.01814,22027.94814,11.448774002788259,0.022,89.012,18692.52,1352.431274,17340.08873,7.23514686088339,15.193808407855121,194.80619163708263,15.193808,4046,0.013,176705,0.037,0.022,6.4,0.121,0.766,Q4 (Highest)
24031704502,24,MD,0.4,165.74,2046.815508,2212.555508,7.490885512283383,0.003,7.68,1612.8,57.57084,1555.22916,3.569620535714286,7.496203125,202.503796875,7.496203,2560,0.007,201111,0.03,0.005,2.8,0.027,0.952,Q4 (Highest)
51059480502,51,VA,6.3,12957.81,64397.99602,77355.80602,16.750921057754624,0.045,271.89,57096.9,19142.13281,37954.76719,33.52569545807215,70.40396046195153,139.59603953804847,70.40396,6042,0.114,143029,0.055,0.074,1.0,0.152,0.891,Q4 (Highest)
24031702700,24,MD,13.1,26781.67,154839.3469,181621.0169,14.745909067751729,0.11,755.27397,158607.5337,47704.09686,110903.4368,30.07681649613848,63.16131464189081,146.8386853051483,63.161315,6873,0.112,94167,0.077,0.228,1.9,0.205,0.581,Q3
24031702900,24,MD,6.1,9902.95,60769.82394,70672.77394,14.012397487620113,0.077,422.807,88789.47,27310.9069,61478.5631,30.759173244304762,64.59426381303999,145.40573618696,64.594264,5491,0.021,110956,0.044,0.166,1.9,0.063,0.677,Q3
51059480501,51,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566,0.036,205583,0.005,0.026,0.7,0.057,0.942,Q4 (Highest)
24031702800,24,MD,10.6,37106.24,68049.99923,105156.23923,35.28676973587884,0.101,482.29722,101282.4162,25191.95361,76090.46259,24.872978504239118,52.23325485890216,157.76674514109786,52.233255,4780,0.042,96181,0.043,0.266,3.4,0.104,0.539,Q3
24031705100,24,MD,3.0,9384.19,23319.10911,32703.29911,28.69493370817291,0.028,149.697548,31436.48508,8161.930727,23274.55435,25.963242093476442,54.52280839630051,155.47719158365905,54.522808,5341,0.017,175662,0.033,0.059,0.5,0.057,0.818,Q4 (Highest)
24033800401,24,MD,5.1,2541.4,30134.81164,32676.21164,7.777523380002199,0.039,121.719,25560.99,5622.070538,19938.91946,21.994729226058926,46.18893137472375,163.81106860884498,46.188931,3121,0.017,116484,0.049,0.224,1.7,0.164,0.955,Q3
24033805906,24,MD,16.4,45538.22,60571.41928,106109.63928,42.916195275939685,0.137,395.397207,83033.41347,34263.64754,48769.76593,41.26489097353497,86.65627104442343,123.34372895557657,86.656271,2889,0.211,49976,0.074,0.342,4.0,0.543,0.221,Q1 (Lowest)
24031705901,24,MD,1.3,786.72,9740.162864,10526.882864,7.473437390383031,0.001,3.920917,823.39257,18.497244,804.895326,2.2464671985077542,4.717581116866284,205.2824188831337,4.717581,3917,0.007,196833,0.029,0.027,0.6,0.07,0.938,Q4 (Highest)
24033800403,24,MD,5.1,3299.04,40097.87689,43396.91689,7.60201469694775,0.068,273.698028,57476.58588,13301.05337,44175.53251,23.141690074928995,48.59754915735088,161.40245084264907,48.597549,4029,0.054,115962,0.04,0.374,2.3,0.057,0.97,Q3
24033806708,24,MD,14.2,41035.06,92707.63862,133742.69861999998,30.682093619624023,0.154,658.042,138188.82,36778.49756,101410.3224,26.61466937773982,55.890805693253625,154.10919424596,55.890806,4273,0.172,49766,0.035,0.351,4.3,0.069,0.46,Q1 (Lowest)
24031705000,24,MD,5.3,11543.16,34835.55211,46378.71210999999,24.888918805296257,0.051,212.262,44575.02,5262.943298,39312.0767,11.806934238055307,24.794561899916143,185.20543809066152,24.794562,4162,0.055,131848,0.01,0.071,15.0,0.091,0.634,Q4 (Highest)
24033805907,24,MD,17.9,57152.4,83095.88577,140248.28577,40.75087241617128,0.153,638.01,133982.1,49976.56304,84005.53696,37.30092530270834,78.33194313568752,131.66805686431246,78.331943,4170,0.191,60172,0.097,0.519,0.0,0.394,0.465,Q1 (Lowest)
24031704600,24,MD,5.2,6154.03,51569.09487,57723.12487,10.661290451373999,0.047,248.113,52103.73,3408.414321,48695.31568,6.541593703560186,13.737346777476393,196.26265322655402,13.737347,5279,0.035,148669,0.035,0.023,11.7,0.066,0.709,Q4 (Highest)
24033805904,24,MD,12.8,38590.98,50328.05615,88919.03615,43.400133054636136,0.105,343.42623,72119.5083,36496.25904,35623.24927,50.60525217141559,106.27102955997275,103.7289704691456,106.27103,3274,0.177,64398,0.104,0.301,0.4,0.425,0.718,Q1 (Lowest)
24031702301,24,MD,13.6,31663.08,92258.76023,123921.84023,25.550847164013263,0.114,476.768292,100121.3413,41272.81256,58848.52876,41.22279228794151,86.56786378738458,123.43213621261542,86.567864,4178,0.201,59250,0.066,0.263,1.7,0.507,0.342,Q1 (Lowest)
24033800409,24,MD,10.2,17465.53,116259.535,133725.065,13.060775105998266,0.081,519.404886,109075.0261,27464.61294,81610.41312,25.17956119013021,52.877078518664526,157.12292148133545,52.877079,6406,0.026,117985,0.049,0.539,0.8,0.092,0.921,Q3
24033806706,24,MD,12.0,27343.05,51684.15248,79027.20247999999,34.59954185638788,0.122,395.308914,83014.87194,33779.33332,49235.53862,40.69070099200348,85.4504720832073,124.54952791679268,85.450472,3237,0.068,75974,0.072,0.48,0.0,0.12,0.746,Q2
24033805700,24,MD,15.4,85371.0,108345.6021,193716.60210000002,44.07004824291206,0.099,623.373003,130908.3306,64213.46604,66694.86459,49.052238116311294,103.00970002064719,106.9902999793528,103.0097,6303,0.15,56532,0.132,0.216,2.5,0.696,0.436,Q1 (Lowest)
51059480401,51,VA,0.6,781.22,4800.584511,5581.804511,13.995832323766596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431,0.016,217571,0.02,0.021,0.6,0.069,0.885,Q4 (Highest)
24031702000,24,MD,16.2,82151.03,102985.8087,185136.8387,44.373140741113886,0.134,763.264,160285.44,76288.84998,83996.59002,47.59562065025993,99.95080336554587,110.04919663445413,99.950803,5696,0.296,47904,0.126,0.189,1.7,0.646,0.392,Q1 (Lowest)
24031702602,24,MD,17.1,67361.09,102349.5671,169710.6571,39.691726583975374,0.173,817.644537,171705.3528,51352.09014,120353.2626,29.907099168780256,62.80490826541167,147.19509169789757,62.804908,4731,0.196,62104,0.04,0.317,4.1,0.119,0.204,Q1 (Lowest)
24031702500,24,MD,17.6,82686.27,117378.2113,200064.48129999998,41.32981000061204,0.19,1115.65454,234287.4534,73904.16208,160383.2913,31.544225270067322,66.24287306714137,143.75712691493194,66.242873,5866,0.122,64977,0.048,0.44,7.2,0.067,0.121,Q1 (Lowest)
24031702401,24,MD,5.9,7858.55,23029.71738,30888.267379999998,25.441860831237083,0.061,154.452,32434.92,16018.47228,16416.44772,49.38650158532841,103.71165332918966,106.28834667081036,103.711653,2532,0.031,115694,0.036,0.242,1.8,0.148,0.742,Q3
51059482001,51,VA,3.3,5286.6,28705.04987,33991.64987,15.552643135059451,0.035,171.78,36073.8,9999.222902,26074.5771,27.718795641157847,58.20947084643148,151.7905291652113,58.209471,4908,0.041,174539,0.063,0.049,0.5,0.058,0.919,Q4 (Highest)
24031702601,24,MD,21.1,43026.24,158938.7451,201964.9851,21.303811637792656,0.198,872.19,183159.9,47114.09194,136045.8081,25.722929494938573,54.018151939371,155.98184810649053,54.018152,4405,0.08,67779,0.077,0.401,5.8,0.098,0.036,Q2
24033800402,24,MD,7.1,6917.62,65708.98772,72626.60772,9.524911347463387,0.076,386.764,81220.44,18220.64496,62999.79504,22.4335708597491,47.11049880547311,162.88950119452687,47.110499,5089,0.016,107917,0.07,0.256,3.4,0.042,0.918,Q3
24031701900,24,MD,16.3,40526.82,69043.4103,109570.2303,36.98707202589498,0.145,430.65,90436.5,40122.89186,50313.60814,44.36581674434548,93.16821516312552,116.83178483687449,93.168215,2970,0.145,55833,0.098,0.234,3.8,0.361,0.295,Q1 (Lowest)
51059480300,51,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837,0.016,250000,0.031,0.005,0.5,0.05,0.984,Q4 (Highest)
24031701702,24,MD,23.1,25205.67,95341.67963,120547.34963,20.90935228137707,0.227,566.476911,118960.1513,49360.88459,69599.26672,41.49362963192533,87.13662221971833,122.86337778028168,87.136622,2493,0.185,62328,0.17,0.422,8.5,0.232,0.243,Q1 (Lowest)
24033806800,24,MD,6.8,18563.47,37828.25368,56391.72368,32.91878451054291,0.062,247.068822,51884.45262,21884.90823,29999.54439,42.1800888799663,88.57818664792921,121.42181335207077,88.578187,3981,0.083,102143,0.064,0.187,7.5,0.215,0.858,Q3
24031702402,24,MD,16.6,35562.42,113673.2395,149235.6595,23.82970673306134,0.169,739.713,155339.73,54414.58865,100925.1414,35.02940854216754,73.56175793855185,136.43824212904192,73.561758,4377,0.141,67159,0.06,0.419,11.4,0.098,0.348,Q2
24033805601,24,MD,18.3,112420.28,147289.6558,259709.9358,43.2868614185688,0.111,743.478,156130.38,75877.7578,80252.6222,48.59897080888422,102.05783869865687,107.94216130134315,102.057839,6698,0.216,42656,0.13,0.053,5.0,0.918,0.016,Q1 (Lowest)
24033800408,24,MD,10.4,29450.24,118341.0444,147791.2844,19.92691255073767,0.125,809.875,170073.75,38373.77184,131699.9782,22.563018596344232,47.38233905232289,162.61766099706747,47.382339,6479,0.073,112299,0.078,0.778,0.0,0.082,0.947,Q3
11001001600,11,DC,5.6,15189.93,35225.18674,50415.11674,30.129713034955873,0.082,344.0556,72251.676,29057.60394,43194.07206,40.21720401337126,84.45612842807964,125.54387157192033,84.456128,4200,0.037,140688,0.093,0.763,1.3,0.015,0.878,Q4 (Highest)
24033806710,24,MD,13.1,51234.6,104884.6485,156119.2485,32.81760608782331,0.154,899.822,188962.62,57592.8163,131369.8037,30.478417530408926,64.00467681385874,145.99532318614123,64.004677,5843,0.057,64886,0.073,0.674,3.2,0.059,0.693,Q1 (Lowest)
24031704806,24,MD,12.6,14937.97,64997.69467,79935.66467,18.687490823612613,0.129,413.058,86742.18,6545.632565,80196.54744,7.546078003803918,15.846763807988225,194.1532362041166,15.846764,3202,0.033,87500,0.035,0.048,24.5,0.063,0.111,Q2
51059480503,51,VA,2.4,3089.1,15246.42504,18335.52504,16.847622270215613,0.007,24.416,5127.36,1906.437442,3220.922558,37.18165765618174,78.08148107798165,131.91851892201836,78.081481,3488,0.029,124706,0.015,0.025,0.0,0.206,0.855,Q4 (Highest)
24031705200,24,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407,0.017,250000,0.032,0.007,1.0,0.097,0.905,Q4 (Highest)
51059480504,51,VA,3.4,2371.25,12479.94949,14851.19949,15.96672377606046,0.022,46.53,9771.3,3304.912292,6466.387708,33.82264685354047,71.02755839243498,138.972441607565,71.027558,2115,0.013,160208,0.011,0.021,1.4,0.04,0.778,Q4 (Highest)
24031704700,24,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124,0.016,234659,0.024,0.028,6.2,0.056,0.873,Q4 (Highest)
24031701703,24,MD,11.2,32813.85,54751.11064,87564.96064,37.473722091768416,0.114,407.094,85489.74,44501.27115,40988.46885,52.05451689290433,109.31448547509912,100.68551452490088,109.314485,3571,0.05,80565,0.057,0.407,2.3,0.177,0.562,Q2
24033805602,24,MD,13.3,81873.38,77662.77893,159536.15893,51.31963847513952,0.071,415.563,87268.23,43156.87277,44111.35723,49.453131763987884,103.85157670437455,106.14842329562546,103.851577,5853,0.182,56250,0.076,0.054,6.7,0.893,0.073,Q1 (Lowest)
24033800412,24,MD,17.8,22858.97,97205.5919,120064.5619,19.038898437857874,0.199,619.463916,130087.4224,34610.91041,95476.51195,26.605885312706445,55.87235917386348,154.1276408261365,55.872359,3116,0.114,61321,0.106,0.716,1.5,0.066,0.56,Q1 (Lowest)
24033806711,24,MD,16.7,49281.84,116739.5369,166021.3769,29.684032815656042,0.185,871.165,182944.65,51824.58111,131120.0689,28.32801129193994,59.48882371307388,150.51117629840502,59.488824,4709,0.062,58768,0.079,0.73,3.2,0.117,0.413,Q1 (Lowest)
24031705903,24,MD,0.6,781.39,4964.207134,5745.597134000001,13.599804890183934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408,0.017,203750,0.017,0.003,0.5,0.086,0.919,Q4 (Highest)
24031705902,24,MD,2.9,1268.71,24814.76142,26083.471419999998,4.864038147265906,0.028,120.856736,25379.91456,532.996665,24846.9179,2.1000727316869265,4.410152736542546,205.58984730482877,4.410153,4312,0.009,190066,0.062,0.03,0.0,0.057,0.881,Q4 (Highest)
24033800413,24,MD,16.8,15829.84,110684.2448,126514.0848,12.51231436011621,0.202,792.258948,166374.3791,26189.6225,140184.7566,15.741379557160434,33.056897074010706,176.94310295123356,33.056897,3926,0.137,87682,0.07,0.882,0.0,0.019,0.509,Q2
24033805801,24,MD,10.1,53095.38,43791.89855,96887.27854999999,54.801188344452676,0.088,404.272,84897.12,41901.78012,42995.33988,49.35595002515987,103.64749505283572,106.35250494716429,103.647495,4594,0.191,74063,0.14,0.318,1.6,0.657,0.748,Q2
24033800504,24,MD,4.7,4125.56,43595.89109,47721.451089999995,8.645084979120657,0.051,254.490255,53442.95355,12035.07587,41407.87768,22.519481186121684,47.29091049085554,162.70908950914446,47.29091,4995,0.022,109814,0.044,0.197,0.5,0.123,0.882,Q3
51059480801,51,VA,4.6,8672.69,40090.99466,48763.68466,17.78514084911647,0.036,188.352,39553.92,14288.66806,25265.25194,36.12453091880653,75.86151492949371,134.13848507050628,75.861515,5232,0.05,96375,0.047,0.182,3.4,0.356,0.771,Q3
24031701800,24,MD,16.4,35410.44,124391.1619,159801.6019,22.159001899216882,0.16,821.6208,172540.368,74312.43388,98227.93412,43.069592780745666,90.44614483956589,119.55385516043411,90.446145,5130,0.093,63355,0.067,0.473,3.8,0.043,0.529,Q1 (Lowest)
24031704805,24,MD,14.7,13922.91,34388.63892,48311.54892,28.819009763183555,0.155,260.09,54618.9,6091.504312,48527.39569,11.15274073992702,23.420755553846746,186.5792444538429,23.420756,1678,0.129,102098,0.061,0.079,7.8,0.041,0.16,Q3
24031705400,24,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862,0.012,250000,0.026,0.024,6.9,0.048,0.945,Q4 (Highest)
11001001500,11,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159,0.031,204333,0.013,0.161,4.4,0.036,0.956,Q4 (Highest)
24033805500,24,MD,10.3,46788.39,44382.06006,91170.45006,51.31968743074997,0.083,352.252,73972.92,36545.19073,37427.72928,49.40347187862802,103.74729094511883,106.25270908326993,103.747291,4244,0.12,76058,0.121,0.259,5.4,0.667,0.51,Q2
51059482002,51,VA,6.7,8160.65,42491.35466,50652.00466,16.111208341660134,0.066,240.348108,50473.10268,16400.68382,34072.41886,32.49390853576112,68.23720792509837,141.76279207490163,68.237208,3638,0.013,131250,0.055,0.059,0.5,0.087,0.618,Q4 (Highest)
51059480802,51,VA,8.1,11685.68,56014.1151,67699.7951,17.26102713123278,0.058,221.20098,46452.2058,17276.66009,29175.54571,37.19233520230378,78.10390392483795,131.89609607516206,78.103904,3810,0.03,104901,0.036,0.035,0.7,0.1,0.679,Q3
24031704804,24,MD,7.9,3706.2,20681.0959,24387.2959,15.197256863562309,0.073,122.104983,25642.04643,3636.051792,22005.99464,14.180037470589667,29.778078688238303,180.22192132814104,29.778079,1671,0.034,113346,0.007,0.037,9.5,0.059,0.436,Q3
24033805909,24,MD,20.7,108435.28,86658.08026,195093.36026,55.581225242872854,0.22,1014.64,213074.4,94529.81682,118544.5832,44.364699288135974,93.16586850508554,116.83413151462587,93.165869,4612,0.148,47917,0.122,0.547,4.1,0.253,0.126,Q1 (Lowest)
24033806400,24,MD,4.9,19854.66,16150.04556,36004.70556,55.144625379349996,0.052,186.285528,39119.96088,19511.12172,19608.83916,49.87510539657779,104.73772133281335,105.26227866718664,104.737721,3586,0.091,137212,0.04,0.093,6.6,0.087,0.847,Q4 (Highest)
24031705800,24,MD,2.5,2993.99,30464.25915,33458.24915,8.948435964408494,0.026,164.164,34474.44,691.257678,33783.18232,2.00513098399858,4.2107750663970185,205.78922492142007,4.210775,6314,0.026,185500,0.029,0.042,2.7,0.028,0.828,Q4 (Highest)
11001010300,11,DC,18.0,54889.71,68413.88602,123303.59602,44.51590364898751,0.18,569.16,119523.6,48441.02558,71082.57442,40.52841914065507,85.10968019537565,124.89031980462437,85.10968,3162,0.199,57024,0.178,0.658,1.2,0.195,0.531,Q1 (Lowest)
24033807102,24,MD,13.3,37969.88,34368.81695,72338.69695,52.489029524881424,0.112,285.6,59976.0,27714.49089,32261.50911,46.2093018707483,97.03953392857143,112.96046607142856,97.039534,2550,0.138,90231,0.082,0.109,6.2,0.1,0.69,Q2
24033805802,24,MD,13.8,72253.42,49955.23751,122208.65750999999,59.12299625260813,0.082,361.046,75819.66,41245.1243,34574.5357,54.39898345626979,114.23786525816656,95.76213474183345,114.237865,4403,0.242,61020,0.091,0.274,2.7,0.68,0.615,Q1 (Lowest)
24031701701,24,MD,10.7,20613.81,50436.3275,71050.1375,29.013047300577004,0.102,327.318,68736.78,32211.84058,36524.93942,46.86259754966701,98.41145485430071,111.5885451456993,98.411455,3209,0.042,81649,0.039,0.208,3.0,0.098,0.513,Q2
51059480901,51,VA,7.3,18546.44,90005.28828,108551.72828,17.085347505625176,0.049,347.214,72914.94,26412.92831,46502.01169,36.22430233090776,76.0710348949063,133.92896510509368,76.071035,7086,0.081,100625,0.058,0.147,2.7,0.385,0.67,Q3
24031701704,24,MD,11.8,28562.66,41242.60101,69805.26101,40.91763226257149,0.117,320.346,67272.66,39649.05309,27623.60692,58.937840558110835,123.76946517203274,86.2305348591835,123.769465,2738,0.051,98897,0.116,0.327,2.1,0.212,0.657,Q3
24031704803,24,MD,11.3,12227.0,66461.68052,78688.68052,15.538448375547881,0.118,414.001584,86940.33264,12047.60509,74892.72755,13.857325736130289,29.1003840458736,180.8996159541264,29.100384,3512,0.077,74623,0.043,0.053,10.7,0.147,0.262,Q2
51059480505,51,VA,9.3,9909.88,49930.04249,59839.92249,16.56064979304755,0.089,266.555,55976.55,20254.55295,35721.99705,36.183996602148575,75.98639286451201,134.01360713548797,75.986393,2995,0.05,107176,0.036,0.048,1.5,0.068,0.45,Q3
24033803606,24,MD,11.1,34090.05,81597.48097,115687.53097,29.467350296239104,0.095,492.48,103420.8,31151.10219,72269.69782,30.12073218346793,63.25353758528265,146.74646243502275,63.253538,5184,0.056,76343,0.087,0.523,0.6,0.273,0.886,Q2
11001001702,11,DC,12.9,24933.32,50024.70512,74958.02512,33.26304282974951,0.118,348.093746,73099.68666,32174.04953,40925.63713,44.01393631090018,92.42926625289039,117.57073374710961,92.429266,2947,0.114,98657,0.098,0.558,3.2,0.062,0.575,Q3
24033803605,24,MD,12.6,65774.62,118545.7432,184320.3632,35.68494487428397,0.131,905.734,190204.14,70031.93043,120172.2096,36.81935126648662,77.32063765962191,132.6793623735004,77.320638,6914,0.086,77576,0.118,0.572,0.1,0.264,0.789,Q2
51059481900,51,VA,8.5,15137.81,80734.54431,95872.35431,15.789546537109548,0.097,506.415078,106347.1664,13299.45674,93047.70964,12.505699202155704,26.261968329465894,183.7380316705341,26.261968,5226,0.091,110917,0.045,0.14,0.3,0.077,0.546,Q3
24033800513,24,MD,10.1,17194.67,97487.8047,114682.47469999999,14.99328475861709,0.108,609.012,127892.52,30490.85603,97401.66397,23.841000263346128,50.06610055302687,159.93389944697313,50.066101,5639,0.034,98783,0.095,0.414,0.9,0.044,0.927,Q3
24033805908,24,MD,23.0,66375.89,73935.61366,140311.50366,47.306092707010485,0.2,527.4,110754.0,54996.63968,55757.36032,49.656571934196506,104.27880106181267,105.72119893818734,104.278801,2637,0.115,55078,0.047,0.735,1.4,0.108,0.223,Q1 (Lowest)
24031705502,24,MD,3.0,3837.94,20990.35532,24828.295319999997,15.457927942835505,0.042,164.136,34468.56,5348.549095,29120.01091,15.517181730249249,32.58608163352342,177.41391839693912,32.586082,3908,0.03,155833,0.06,0.022,1.7,0.056,0.866,Q4 (Highest)
24031705300,24,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,0.019,250000,0.027,0.009,3.6,0.026,0.97,Q4 (Highest)
24033803607,24,MD,12.2,24145.21,64833.0498,88978.2598,27.136078019813105,0.107,367.269903,77126.67963,20377.66938,56749.01025,26.4210380607046,55.48417992747965,154.51582007252034,55.48418,3429,0.028,98966,0.089,0.683,0.3,0.18,0.921,Q3
24033805202,24,MD,21.4,93401.28,76112.40176,169513.68176,55.09955245514573,0.209,784.742959,164796.0214,87558.14175,77237.87964,53.13122307575321,111.57556846585226,98.42443153414773,111.575568,3751,0.129,53311,0.091,0.74,1.2,0.215,0.241,Q1 (Lowest)
51059482100,51,VA,10.2,12376.59,60151.53403,72528.12403,17.064538984740096,0.084,322.798476,67787.67996,21884.03221,45903.64775,32.283199871884214,67.79471973095686,142.20528026904316,67.79472,3839,0.069,80642,0.06,0.11,2.9,0.204,0.6,Q2
24033800514,24,MD,7.9,7227.34,70795.43211,78022.77210999999,9.26311614487444,0.078,387.739872,81425.37312,15580.83973,65844.53339,19.13511615972316,40.18374393541864,169.81625606458135,40.183744,4976,0.02,173458,0.029,0.735,0.3,0.028,0.928,Q4 (Highest)
11001001803,11,DC,17.5,48676.48,73186.52136,121863.00136,39.94360836083711,0.177,647.112,135893.52,56757.57918,79135.94082,41.766214592130666,87.7090506434744,122.29094935652562,87.709051,3656,0.102,44335,0.131,0.704,2.6,0.235,0.182,Q1 (Lowest)
24031705701,24,MD,3.8,4853.74,28750.03733,33603.77733,14.444030956206792,0.046,196.788,41325.48,4538.810629,36786.66937,10.983080242504139,23.064468509258692,186.9355314856597,23.064469,4278,0.036,150069,0.028,0.019,1.2,0.044,0.715,Q4 (Highest)
24033806602,24,MD,17.5,74525.82,96618.93493,171144.75493,43.545488747511925,0.142,638.21758,134025.6918,63714.18878,70311.50302,47.538787470000585,99.83145368700121,110.16854631299879,99.831454,4490,0.124,63594,0.103,0.475,1.2,0.329,0.534,Q1 (Lowest)
51059481000,51,VA,7.1,14935.13,68933.62073,83868.75073,17.807741107389212,0.072,407.350944,85543.69824,33520.59187,52023.10637,39.185343350430294,82.28922103590361,127.71077896409636,82.289221,5652,0.049,80325,0.064,0.126,3.7,0.347,0.517,Q2
11001001804,11,DC,17.4,81635.14,109103.6557,190738.79570000002,42.79944187568339,0.134,737.938,154966.98,70964.05656,84002.92344,45.79301768673558,96.16533714214474,113.83466285785526,96.165337,5507,0.203,42476,0.103,0.523,2.0,0.407,0.244,Q1 (Lowest)
24033805101,24,MD,15.3,79383.89,43320.5798,122704.46979999999,64.69519010137968,0.128,516.224,108407.04,64568.16739,43838.87261,59.560861905278486,125.0778100010848,84.92218999891519,125.07781,4033,0.18,50184,0.117,0.295,1.6,0.683,0.227,Q1 (Lowest)
11001001401,11,DC,2.4,6225.65,11258.107,17483.756999999998,35.60819336484716,0.044,147.18,30907.8,9544.245964,21363.55404,30.87973250765179,64.84743826606875,145.15256176110884,64.847438,3345,0.107,120417,0.047,0.069,4.2,0.071,0.539,Q3
51059482202,51,VA,10.7,11973.04,58402.99755,70376.03755000001,17.012949885809533,0.101,347.484137,72971.66877,25300.28517,47671.3836,34.67138082006069,72.80989972212747,137.19010027787255,72.8099,3437,0.068,79097,0.023,0.103,5.2,0.067,0.435,Q2
24033805000,24,MD,16.0,114227.59,72118.01259,186345.60259,61.298784845127265,0.135,762.885,160205.85,99146.30374,61059.54627,61.886818577473925,129.96231901269525,80.0376810004129,129.962319,5651,0.089,73105,0.071,0.615,1.4,0.364,0.424,Q2
24033805201,24,MD,19.6,99720.62,81342.22066,181062.84066,55.07514387629403,0.155,658.44,138272.4,82974.00189,55298.39811,60.00763846581096,126.01604077820302,83.98395922179697,126.016041,4248,0.194,50484,0.119,0.487,1.4,0.519,0.389,Q1 (Lowest)
51059480902,51,VA,7.4,9734.95,45571.90856,55306.85856000001,17.601704839986485,0.053,202.407,42505.47,16928.24227,25577.22773,39.826032437707426,83.63466811918559,126.36533188081438,83.634668,3819,0.082,86885,0.031,0.084,3.8,0.357,0.523,Q2
11001009505,11,DC,13.5,40842.89,38593.80597,79436.69597,51.41564550396795,0.149,403.895492,84818.05332,42584.78588,42233.26744,50.20721911564853,105.43516014286192,104.56483985713811,105.43516,2708,0.122,63661,0.135,0.877,4.4,0.096,0.796,Q1 (Lowest)
11001001902,11,DC,10.1,20359.01,26175.73285,46534.742849999995,43.750128942637964,0.102,221.34,46481.4,25163.77086,21317.62914,54.13729117453433,113.6883114665221,96.3116885334779,113.688311,2170,0.09,74625,0.094,0.781,0.2,0.144,0.811,Q2
11001001901,11,DC,11.8,44092.8,50864.16206,94956.96206,46.43450995424569,0.13,512.06155,107532.9255,51930.87545,55602.05005,48.292999756618734,101.41529948889934,108.58470051110066,101.415299,3935,0.094,78662,0.11,0.837,3.2,0.039,0.803,Q2
51059470100,51,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900,0.022,244013,0.021,0.038,0.9,0.102,0.933,Q4 (Highest)
24033806000,24,MD,13.6,82872.68,72179.55939,155052.23939,53.44823159345148,0.122,682.712,143369.52,80389.42297,62980.09703,56.07148783786122,117.75012445950856,92.24987554049144,117.750124,5596,0.202,51500,0.093,0.311,4.6,0.518,0.451,Q1 (Lowest)
51059482203,51,VA,6.2,9079.26,41112.84292,50192.102920000005,18.089020925206533,0.058,229.044726,48099.39246,16695.95737,31403.43509,34.711368514445475,72.89387388033549,137.1061261196645,72.893874,3953,0.036,125292,0.02,0.038,5.6,0.093,0.551,Q4 (Highest)
24033803610,24,MD,13.8,33182.58,49526.34013,82708.92013,40.11971132961762,0.129,395.780385,83113.88085,32098.61919,51015.26167,38.62004620856301,81.10209703798232,128.89790298728423,81.102097,3065,0.088,52316,0.113,0.555,3.0,0.345,0.733,Q1 (Lowest)
11001001100,11,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343,0.048,129118,0.021,0.099,6.5,0.063,0.753,Q4 (Highest)
