STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,GIS_ID,GLOBALID,CREATED,EDITED,SHAPEAREA,SHAPELEN,OBJECTID
24,033,807102,24033807102,8071.02,Census Tract 8071.02,G5020,S,3576622,51403,24033807102,807102,0,807102,71.4,22.4,6.2,2550,0.082,0.138,90231,0.109,0.1,0.69,0.112,285.6,59976,32261.509114,27714.490886,97.039534,11.2,285.6,34088.932255,25887.067745,90.640994,13.3,34368.816947,37969.88,110.226966,CAFB_Hunger_Heat_Map_260,{7DE0CD1F-BC15-4E73-8492-3A5AF1EEF0E3},,,0,0,272
24,033,805802,24033805802,8058.02,Census Tract 8058.02,G5020,S,1060795,0,24033805802,805802,0,805802,71.8,25.5,2.7,4403,0.091,0.242,61020,0.274,0.68,0.615,0.082,361.046,75819.66,34574.5357,41245.1243,114.237865,8.2,361.046,37347.23854,38472.42146,106.558227,13.8,49955.237508,72253.42,124.158294,CAFB_Hunger_Heat_Map_267,{B5245B21-B25F-4D8A-8488-1C1018088364},,,0,0,273
24,031,701701,24031701701,7017.01,Census Tract 7017.01,G5020,S,902018,1208,24031701701,701701,0,701701,57.6,39.4,3,3209,0.039,0.042,81649,0.208,0.098,0.513,0.102,327.318,68736.78,36524.93942,32211.84058,98.411455,10.2,327.318,35433.228213,33303.551787,101.746778,10.7,50436.327501,20613.81,60.927403,CAFB_Hunger_Heat_Map_268,{DFF0B55B-C290-4DC6-AB87-1AA77FBBF50E},,,0,0,274
51,059,480901,51059480901,4809.01,Census Tract 4809.01,G5020,S,2743491,9601,51059480901,480901,0,480901,92.1,5.2,2.7,7086,0.058,0.081,100625,0.147,0.385,0.67,0.049,347.214,72914.94,46502.01169,26412.92831,76.071035,4.9,347.214,55973.779039,16941.160961,48.791699,7.3,90005.288277,18546.44,35.879233,CAFB_Hunger_Heat_Map_269,{02DA0812-384B-4A6F-ADE1-C2F54009A059},,,0,0,275
24,031,701704,24031701704,7017.04,Census Tract 7017.04,G5020,S,1277483,8037,24031701704,701704,0,701704,76.9,21,2.1,2738,0.116,0.051,98897,0.327,0.212,0.657,0.117,320.346,67272.66,27623.606915,39649.053085,123.769465,11.7,320.346,27691.912606,39580.747394,123.55624,11.8,41242.601011,28562.66,85.927026,CAFB_Hunger_Heat_Map_270,{A053D514-14F9-4274-83A1-9BDDB81A9A94},,,0,0,276
24,031,704803,24031704803,7048.03,Census Tract 7048.03,G5020,S,605836,0,24031704803,704803,0,704803,62.3,26.9,10.7,3512,0.043,0.077,74623,0.053,0.147,0.262,0.118,414.001584,86940.33264,74892.727552,12047.605088,29.100384,11.8,414.001584,74497.814058,12442.518582,30.054278,11.3,66461.680523,12227,32.63074,CAFB_Hunger_Heat_Map_271,{3FBE3158-344E-462E-BB5D-F5643C3D3CD6},,,0,0,277
51,059,480505,51059480505,4805.05,Census Tract 4805.05,G5020,S,1277424,28126,51059480505,480505,0,480505,94.1,4.4,1.5,2995,0.036,0.05,107176,0.048,0.068,0.45,0.089,266.555,55976.55,35721.997049,20254.552951,75.986393,8.9,266.288445,42952.586751,12967.986699,48.699021,9.3,49930.042487,9909.88,34.777357,CAFB_Hunger_Heat_Map_272,{DB4C6E91-C80B-4E55-B328-95CFDD042F0B},,,0,0,278
24,033,803606,24033803606,8036.06,Census Tract 8036.06,G5020,S,3318709,0,24033803606,803606,0,803606,90.8,8.6,0.6,5184,0.087,0.056,76343,0.523,0.273,0.886,0.095,492.48,103420.8,72269.697815,31151.102185,63.253538,9.5,492.48,73237.666204,30183.133796,61.28804,11.1,81597.480969,34090.05,61.881434,CAFB_Hunger_Heat_Map_273,{BD68EB28-20A5-48AA-95CC-F3A08799F355},,,0,0,279
11,001,001702,11001001702,17.02,Census Tract 17.02,G5020,S,936896,0,11001001702,1702,0,1702,51.2,45.7,3.2,2947,0.098,0.114,98657,0.558,0.062,0.575,0.118,348.093746,73099.68666,40925.637133,32174.049527,92.429266,11.8,347.746,39232.038952,33794.621048,97.181912,12.9,50024.70512,24933.32,69.852399,CAFB_Hunger_Heat_Map_274,{A242DF2D-8B1B-4AAB-A049-0693F5E34649},,,0,0,280
24,033,803605,24033803605,8036.05,Census Tract 8036.05,G5020,S,3107284,0,24033803605,803605,0,803605,84.3,15.6,0.1,6914,0.118,0.086,77576,0.572,0.264,0.789,0.131,905.734,190204.14,120172.209571,70031.930429,77.320638,13.1,905.734,123957.68267,66246.45733,73.141184,12.6,118545.743154,65774.62,74.938383,CAFB_Hunger_Heat_Map_275,{D8A87288-FFBB-4950-8C65-702583E0E3FD},,,0,0,281
51,059,481900,51059481900,4819,Census Tract 4819,G5020,S,10409688,141272,51059481900,481900,0,481900,95.4,4.2,0.3,5226,0.045,0.091,110917,0.14,0.077,0.546,0.097,506.415078,106347.16638,93047.709642,13299.456738,26.261968,9.7,506.922,95719.278611,10734.341389,21.175529,8.5,80734.54431,15137.81,33.15804,CAFB_Hunger_Heat_Map_276,{0169480B-83D5-469A-99F7-355796191C3C},,,0,0,282
24,033,800513,24033800513,8005.13,Census Tract 8005.13,G5020,S,5866627,15270,24033800513,800513,0,800513,89.7,9.4,0.9,5639,0.095,0.034,98783,0.414,0.044,0.927,0.108,609.012,127892.52,97401.663974,30490.856026,50.066101,10.8,609.012,108931.125335,18961.394665,31.134682,10.1,97487.804695,17194.67,31.485891,CAFB_Hunger_Heat_Map_277,{99863CAE-441F-4EE9-8D29-DDC9BE4AFDC3},,,0,0,283
24,033,805908,24033805908,8059.08,Census Tract 8059.08,G5020,S,1006766,0,24033805908,805908,0,805908,61.1,37.5,1.4,2637,0.047,0.115,55078,0.735,0.108,0.223,0.2,527.4,110754,55757.36032,54996.63968,104.278801,20,527.4,61900.749996,48853.250004,92.630356,23,73935.613661,66375.89,99.342792,CAFB_Hunger_Heat_Map_278,{4008AA48-34DB-4924-ADF0-77E15BE592DD},,,0,0,284
24,031,705502,24031705502,7055.02,Census Tract 7055.02,G5020,S,2614300,0,24031705502,705502,0,705502,81.9,16.4,1.7,3908,0.06,0.03,155833,0.022,0.056,0.866,0.042,164.136,34468.56,29120.010905,5348.549095,32.586082,4.2,163.971864,28572.736252,5861.355188,35.746103,3,20990.355319,3837.94,32.461682,CAFB_Hunger_Heat_Map_279,{C4F998D3-D992-4D32-93E4-9FD486C0B479},,,0,0,285
24,031,705300,24031705300,7053,Census Tract 7053,G5020,S,1055289,0,24031705300,705300,0,705300,75,21.4,3.6,1955,0.027,0.019,250000,0.009,0.026,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAFB_Hunger_Heat_Map_280,{A4C20B23-F531-445A-92A2-B95361DD9186},,,0,0,286
24,033,803607,24033803607,8036.07,Census Tract 8036.07,G5020,S,2739945,3624,24033803607,803607,0,803607,87.5,12.3,0.3,3429,0.089,0.028,98966,0.683,0.18,0.921,0.107,367.269903,77126.67963,56749.010252,20377.669378,55.48418,10.7,366.903,56929.328364,20120.301636,54.838204,12.2,64833.0498,24145.21,56.985764,CAFB_Hunger_Heat_Map_281,{EF65DE71-A2F0-4C30-A509-012A40F3B396},,,0,0,287
24,033,805202,24033805202,8052.02,Census Tract 8052.02,G5020,S,843813,9869,24033805202,805202,0,805202,59.4,39.5,1.2,3751,0.091,0.129,53311,0.74,0.215,0.241,0.209,784.742959,164796.02139,77237.87964,87558.14175,111.575568,20.9,783.959,71314.519434,93316.870566,119.032846,21.4,76112.401763,93401.28,115.709059,CAFB_Hunger_Heat_Map_282,{090E5523-0718-425B-B5D8-76B301108D54},,,0,0,288
51,059,482100,51059482100,4821,Census Tract 4821,G5020,S,811957,112901,51059482100,482100,0,482100,91.5,5.7,2.9,3839,0.06,0.069,80642,0.11,0.204,0.6,0.084,322.798476,67787.67996,45903.647751,21884.032209,67.79472,8.4,322.476,54190.069892,13529.890108,41.95627,10.2,60151.534033,12376.59,35.835522,CAFB_Hunger_Heat_Map_283,{A300FE7E-678F-4A38-88D5-980A2FE6E440},,,0,0,289
24,033,800514,24033800514,8005.14,Census Tract 8005.14,G5020,S,7216561,11059,24033800514,800514,0,800514,84.4,15.2,0.3,4976,0.029,0.02,173458,0.735,0.028,0.928,0.078,387.739872,81425.37312,65844.533394,15580.839726,40.183744,7.8,388.516128,64977.060183,16611.326697,42.755823,7.9,70795.432111,7227.34,19.452541,CAFB_Hunger_Heat_Map_284,{C5248DC2-ABC9-455C-A7D2-3A38D08BF449},,,0,0,290
11,001,001803,11001001803,18.03,Census Tract 18.03,G5020,S,1137810,31978,11001001803,1803,0,1803,55.7,41.7,2.6,3656,0.131,0.102,44335,0.704,0.235,0.182,0.177,647.112,135893.52,79135.940821,56757.579179,87.709051,17.7,646.464888,73464.242442,62293.384038,96.360042,17.5,73186.521362,48676.48,83.881576,CAFB_Hunger_Heat_Map_285,{74F62146-E493-43AC-A696-BF6D5B721C4D},,,0,0,291
24,031,705701,24031705701,7057.01,Census Tract 7057.01,G5020,S,1923798,0,24031705701,705701,0,705701,83.2,15.6,1.2,4278,0.028,0.036,150069,0.019,0.044,0.715,0.046,196.788,41325.48,36786.669371,4538.810629,23.064469,4.6,196.788,36612.383465,4713.096535,23.950122,3.8,28750.037334,4853.74,30.332477,CAFB_Hunger_Heat_Map_286,{636E8024-A084-423C-B5AD-70C5E9169CEA},,,0,0,292
24,033,806602,24033806602,8066.02,Census Tract 8066.02,G5020,S,1660918,0,24033806602,806602,0,806602,79.8,19.1,1.2,4490,0.103,0.124,63594,0.475,0.329,0.534,0.142,638.21758,134025.6918,70311.503022,63714.188778,99.831454,14.2,637.58,69715.158865,64176.641135,100.65661,17.5,96618.934925,74525.82,91.445523,CAFB_Hunger_Heat_Map_287,{1FD36D47-1FAB-4E14-9BE8-7575C2EBEA4F},,,0,0,293
51,059,481000,51059481000,4810,Census Tract 4810,G5020,S,1418676,2004,51059481000,481000,0,481000,88,8.4,3.7,5652,0.064,0.049,80325,0.126,0.347,0.517,0.072,407.350944,85543.69824,52023.106371,33520.591869,82.289221,7.2,406.944,63589.801155,21868.438845,53.738202,7.1,68933.620725,14935.13,37.396257,CAFB_Hunger_Heat_Map_288,{32B8EAC9-CA2C-4380-8A65-5EF7318DC923},,,0,0,294
11,001,001804,11001001804,18.04,Census Tract 18.04,G5020,S,601780,0,11001001804,1804,0,1804,54.1,43.9,2,5507,0.103,0.203,42476,0.523,0.407,0.244,0.134,737.938,154966.98,84002.923436,70964.056564,96.165337,13.4,737.938,79624.272923,75342.707077,102.098966,17.4,109103.655715,81635.14,89.878831,CAFB_Hunger_Heat_Map_289,{620422AA-5ADB-408E-BDA2-643152C30618},,,0,0,295
24,033,805101,24033805101,8051.01,Census Tract 8051.01,G5020,S,1126157,63793,24033805101,805101,0,805101,66.2,32.2,1.6,4033,0.117,0.18,50184,0.295,0.683,0.227,0.128,516.224,108407.04,43838.872609,64568.167391,125.07781,12.8,516.224,47864.29602,60542.74398,117.279987,15.3,43320.579798,79383.89,135.859899,CAFB_Hunger_Heat_Map_290,{1BBB64F4-DB2D-4EF4-8AD8-29E76A261714},,,0,0,296
11,001,001401,11001001401,14.01,Census Tract 14.01,G5020,S,788295,0,11001001401,1401,0,1401,62.7,33.1,4.2,3345,0.047,0.107,120417,0.069,0.071,0.539,0.044,147.18,30907.8,21363.554036,9544.245964,64.847438,4.4,147.18,19878.382019,11029.417981,74.938293,2.4,11258.107003,6225.65,74.777229,CAFB_Hunger_Heat_Map_291,{FBAF0BC5-BFCE-4724-B542-AB7FF5FC2445},,,0,0,297
51,059,482202,51059482202,4822.02,Census Tract 4822.02,G5020,S,2186985,18454,51059482202,482202,0,482202,90.2,4.7,5.2,3437,0.023,0.068,79097,0.103,0.067,0.435,0.101,347.484137,72971.66877,47671.383599,25300.285171,72.8099,10.1,346.789863,56532.758021,16293.113209,46.982669,10.7,58402.997553,11973.04,35.727201,CAFB_Hunger_Heat_Map_292,{B418270A-4A62-4DA3-B496-ACB97D2A5642},,,0,0,298
24,033,805000,24033805000,8050,Census Tract 8050,G5020,S,1856890,11379,24033805000,805000,0,805000,69.1,29.5,1.4,5651,0.071,0.089,73105,0.615,0.364,0.424,0.135,762.885,160205.85,61059.546265,99146.303735,129.962319,13.5,763.647885,62842.680837,97523.375013,127.707255,16,72118.012586,114227.59,128.727447,CAFB_Hunger_Heat_Map_293,{5F29277A-7AA4-42CF-8CBB-12391CFF873B},,,0,0,299
24,033,805201,24033805201,8052.01,Census Tract 8052.01,G5020,S,824378,0,24033805201,805201,0,805201,68.7,29.9,1.4,4248,0.119,0.194,50484,0.487,0.519,0.389,0.155,658.44,138272.4,55298.398109,82974.001891,126.016041,15.5,658.44,54912.286159,83360.113841,126.602445,19.6,81342.220661,99720.62,115.657801,CAFB_Hunger_Heat_Map_294,{F33C8F10-A846-4111-9B36-75EB0494D987},,,0,0,300
51,059,480902,51059480902,4809.02,Census Tract 4809.02,G5020,S,2389417,290,51059480902,480902,0,480902,89.5,6.7,3.8,3819,0.031,0.082,86885,0.084,0.357,0.523,0.053,202.407,42505.47,25577.227727,16928.242273,83.634668,5.3,202.407,32513.847248,9991.622752,49.364018,7.4,45571.908559,9734.95,36.963586,CAFB_Hunger_Heat_Map_295,{529E9312-814B-4AE4-BE6C-336B1E38CF04},,,0,0,301
11,001,009505,11001009505,95.05,Census Tract 95.05,G5020,S,1040706,0,11001009505,9505,0,9505,48.4,47.3,4.4,2708,0.135,0.122,63661,0.877,0.096,0.796,0.149,403.895492,84818.05332,42233.26744,42584.78588,105.43516,14.9,403.895492,38660.374202,46157.679118,114.281244,13.5,38593.805971,40842.89,107.972861,CAFB_Hunger_Heat_Map_296,{3C5CCDBE-6A48-4994-91D1-513FD6118F6D},,,0,0,302
11,001,001902,11001001902,19.02,Census Tract 19.02,G5020,S,888252,0,11001001902,1902,0,1902,64.8,35,0.2,2170,0.094,0.09,74625,0.781,0.144,0.811,0.102,221.34,46481.4,21317.629141,25163.770859,113.688311,10.2,221.11866,18172.232876,28262.685724,127.816828,10.1,26175.732849,20359.01,91.875264,CAFB_Hunger_Heat_Map_297,{53312C4B-B535-467D-9A2D-A19A02D4F1CA},,,0,0,303
11,001,001901,11001001901,19.01,Census Tract 19.01,G5020,S,769144,0,11001001901,1901,0,1901,54.4,42.5,3.2,3935,0.11,0.094,78662,0.837,0.039,0.803,0.13,512.06155,107532.9255,55602.050049,51930.875451,101.415299,13,511.03845,49260.145639,58057.928861,113.607751,11.8,50864.162061,44092.8,97.51247,CAFB_Hunger_Heat_Map_298,{57F1412F-29E4-4D7A-8E1A-489E132806B6},,,0,0,304
51,059,470100,51059470100,4701,Census Tract 4701,G5020,S,7579544,4027,51059470100,470100,0,470100,97.7,1.4,0.9,2900,0.021,0.022,244013,0.038,0.102,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAFB_Hunger_Heat_Map_299,{6F46AEAE-D11C-4986-9FBA-C66CE13D0490},,,0,0,305
24,033,806000,24033806000,8060,Census Tract 8060,G5020,S,1518727,0,24033806000,806000,0,806000,58.7,36.7,4.6,5596,0.093,0.202,51500,0.311,0.518,0.451,0.122,682.712,143369.52,62980.097029,80389.422971,117.750124,12.2,682.029288,68035.71541,75190.43507,110.24517,13.6,72179.559388,82872.68,112.241288,CAFB_Hunger_Heat_Map_300,{91A77AC4-44F4-4297-A411-D541DB7B6807},,,0,0,306
51,059,482203,51059482203,4822.03,Census Tract 4822.03,G5020,S,1877209,26369,51059482203,482203,0,482203,89.9,4.4,5.6,3953,0.02,0.036,125292,0.038,0.093,0.551,0.058,229.044726,48099.39246,31403.435087,16695.957373,72.893874,5.8,229.044726,37585.357785,10514.034675,45.90385,6.2,41112.842915,9079.26,37.986934,CAFB_Hunger_Heat_Map_261,{4EB8EC86-CE7B-45FB-9A37-5658A8D9B669},,,0,0,307
24,033,803610,24033803610,8036.10,Census Tract 8036.10,G5020,S,1280307,0,24033803610,803610,0,803610,80.5,16.6,3,3065,0.113,0.088,52316,0.555,0.345,0.733,0.129,395.780385,83113.88085,51015.261665,32098.619185,81.102097,12.9,395.385,52766.540328,30264.309672,76.543899,13.8,49526.340126,33182.58,84.251394,CAFB_Hunger_Heat_Map_262,{1329F4F9-3B9B-4EC4-9C2C-F44611404B64},,,0,0,308
11,001,001100,11001001100,11,Census Tract 11,G5020,S,1676550,0,11001001100,1100,0,1100,55.1,38.4,6.5,4343,0.021,0.048,129118,0.099,0.063,0.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAFB_Hunger_Heat_Map_263,{848C19EB-AD77-4F67-A570-05ACACF0FA18},,,0,0,309
24,031,705501,24031705501,7055.01,Census Tract 7055.01,G5020,S,202719,0,24031705501,705501,0,705501,60.3,29.1,10.6,2505,0.08,0.116,102218,0.008,0.167,0.338,0.121,303.105,63652.05,53456.074859,10195.975141,33.638426,12.1,303.105,52912.975271,10739.074729,35.430213,11.5,49432.849822,8696.2,31.416341,CAFB_Hunger_Heat_Map_264,{F2FC9CE2-AC0B-4E12-8136-991343F4DD7E},,,0,0,310
51,059,460100,51059460100,4601,Census Tract 4601,G5020,S,6566332,20154,51059460100,460100,0,460100,92.7,5.2,2,4623,0.039,0.016,195278,0.036,0.037,0.941,0.011,50.802147,10668.45087,9526.228637,1142.222233,22.483739,1.1,50.853,9716.017749,963.112251,18.939143,1,8202.346828,1468.15,31.881719,CAFB_Hunger_Heat_Map_265,{DCAB18F9-54A6-40C9-A695-28BAAF37579E},,,0,0,311
24,033,806200,24033806200,8062,Census Tract 8062,G5020,S,1362543,15144,24033806200,806200,0,806200,62.8,33.8,3.4,3865,0.052,0.055,80053,0.397,0.219,0.55,0.107,413.555,86846.55,39358.120701,47488.429299,114.829779,10.7,413.555,43686.009422,43160.540578,104.364693,11.3,33846.280593,57775.25,132.42305,CAFB_Hunger_Heat_Map_266,{95819061-DCD7-4C8E-BCF3-6838E0FD5FEB},,,0,0,312
24,033,806100,24033806100,8061,Census Tract 8061,G5020,S,1347728,14976,24033806100,806100,0,806100,72.8,25.6,1.6,4090,0.035,0.049,60000,0.397,0.274,0.602,0.09,368.1,77301,24744.706436,52556.293564,142.777217,9,368.4681,27629.263538,49749.037462,135.01586,10,34618.490222,54526.51,128.448786,CAFB_Hunger_Heat_Map_346,{6359C5C2-1D42-419F-B759-BB5138C2BBC0},,,0,0,313
51,059,482201,51059482201,4822.01,Census Tract 4822.01,G5020,S,939339,6534,51059482201,482201,0,482201,85,11.5,3.5,2525,0.039,0.281,73906,0.155,0.27,0.345,0.132,333.3,69993,46384.008937,23608.991063,70.834057,13.2,332.6334,54679.734606,15173.279394,45.615622,17.2,83290.76805,16075.35,33.973589,CAFB_Hunger_Heat_Map_347,{DB5A44EE-734C-4F04-8F51-D2578BC77FF4},,,0,0,314
11,001,001402,11001001402,14.02,Census Tract 14.02,G5020,S,895208,0,11001001402,1402,0,1402,68.4,28,3.7,2914,0.047,0.087,105568,0.163,0.077,0.605,0.046,134.178044,28177.38924,17266.181018,10911.208222,81.31888,4.6,134.178044,16574.209063,11603.180177,86.475997,4.8,19574.627757,10403.29,72.876683,CAFB_Hunger_Heat_Map_348,{FFC81BDA-1A6D-4730-A857-BEC138FD4640},,,0,0,315
24,033,806501,24033806501,8065.01,Census Tract 8065.01,G5020,S,1550822,20808,24033806501,806501,0,806501,77.4,21.2,1.5,5531,0.131,0.229,51875,0.26,0.566,0.354,0.145,802.796995,168587.36895,75143.22914,93444.13981,116.398218,14.5,802.796995,86896.742267,81690.626683,101.757514,15.5,85601.678855,93195.47,109.459513,CAFB_Hunger_Heat_Map_349,{50733EB3-C9C6-4A52-9370-CD91F051DEE6},,,0,0,316
51,059,480903,51059480903,4809.03,Census Tract 4809.03,G5020,S,1178143,747,51059480903,480903,0,480903,94.3,4,1.7,3844,0.051,0.101,81533,0.135,0.407,0.461,0.071,272.924,57314.04,33764.752043,23549.287957,86.285149,7.1,273.196924,42780.717392,14590.636648,53.407031,9.8,63591.1095,13707.37,37.239384,CAFB_Hunger_Heat_Map_350,{4F9D7B39-13E5-46B4-9CB5-D51062AD4C48},,,0,0,317
24,033,803608,24033803608,8036.08,Census Tract 8036.08,G5020,S,5180286,45636,24033803608,803608,0,803608,89.4,10.5,0,5675,0.121,0.062,60417,0.609,0.34,0.728,0.132,748.3509,157153.689,111546.666651,45607.022349,60.943365,13.2,749.1,111469.751985,45841.248015,61.195098,13.9,110678.933455,43969.69,59.707188,CAFB_Hunger_Heat_Map_351,{C47203AD-1E45-4321-BF48-C60415AB484A},,,0,0,318
24,031,705601,24031705601,7056.01,Census Tract 7056.01,G5020,S,1179720,6556,24031705601,705601,0,705601,78,18.8,3.1,2730,0.041,0.015,198750,0.059,0.09,0.962,0.005,13.63635,2863.6335,2313.191589,550.441911,40.365781,0.5,13.65,2285.368947,581.131053,42.573704,0,0,0,0,CAFB_Hunger_Heat_Map_352,{4300F6D9-4380-4167-9384-4D97B9BAA794},,,0,0,319
24,033,803613,24033803613,8036.13,Census Tract 8036.13,G5020,S,1605276,0,24033803613,803613,0,803613,75,23.8,1.2,5020,0.123,0.135,50791,0.762,0.185,0.418,0.215,1079.3,226653,135516.235726,91136.764274,84.440623,21.5,1079.3,137992.109283,88660.890717,82.146661,19.4,132061.782149,65079.08,69.324068,CAFB_Hunger_Heat_Map_353,{EE539468-D13F-4E94-98B6-6ACA5B9E33CF},,,0,0,320
24,033,800505,24033800505,8005.05,Census Tract 8005.05,G5020,S,2217159,0,24033800505,800505,0,800505,85.6,14,0.4,2642,0.08,0.067,101000,0.305,0.022,0.878,0.104,274.768,57701.28,45165.961948,12535.318052,45.621463,10.4,274.768,49911.675213,7789.604787,28.349752,11.4,57872.7797,6262.48,20.505427,CAFB_Hunger_Heat_Map_354,{EE50330B-D585-4E58-B71C-6CA864FDC54B},,,0,0,321
24,031,705602,24031705602,7056.02,Census Tract 7056.02,G5020,S,538577,0,24031705602,705602,0,705602,43.3,42.9,13.8,4749,0.031,0.023,87377,0.032,0.099,0.398,0.09,427.41,89756.1,78467.505498,11288.594502,26.411629,9,426.98259,77268.633403,12397.710497,29.035635,9.3,72358.353892,11894.07,29.646081,CAFB_Hunger_Heat_Map_355,{66898A64-44D8-4C3A-8B1F-45FE5BC94CA2},,,0,0,322
24,031,705702,24031705702,7057.02,Census Tract 7057.02,G5020,S,2452278,141694,24031705702,705702,0,705702,88.3,10.6,1.2,4448,0.047,0.026,174464,0,0.074,0.903,0.021,93.501408,19635.29568,16006.709025,3628.586655,38.807829,2.1,93.314592,15460.049166,4136.015154,44.323348,2.6,21612.475694,2498.88,21.764252,CAFB_Hunger_Heat_Map_356,{DB468C13-2CA4-4CEA-89C4-6FED9F77A122},,,0,0,323
51,059,482501,51059482501,4825.01,Census Tract 4825.01,G5020,S,8204126,55745,51059482501,482501,0,482501,91.7,5.7,2.6,8013,0.033,0.061,108424,0.194,0.169,0.334,0.099,793.287,166590.27,116259.335973,50330.934027,63.446059,9.9,793.287,129503.061428,37087.208572,46.751313,9.9,130084.739029,18002.43,25.528954,CAFB_Hunger_Heat_Map_357,{F3057EBA-99B9-48CF-AF0D-82C61F37F238},,,0,0,324
24,033,803803,24033803803,8038.03,Census Tract 8038.03,G5020,S,2096005,6299,24033803803,803803,0,803803,83.2,15.1,1.8,5379,0.129,0.086,69261,0.636,0.282,0.652,0.156,839.963124,176392.25604,85254.889285,91137.366755,108.501628,15.6,839.124,90418.517691,85797.522309,102.246536,16.4,102527.637782,79969.92,92.021415,CAFB_Hunger_Heat_Map_313,{5B6A566B-3529-46BA-B64D-81F2030DC7E2},,,0,0,325
11,001,002001,11001002001,20.01,Census Tract 20.01,G5020,S,631327,2164,11001002001,2001,0,2001,61.2,38.1,0.7,2548,0.082,0.084,49006,0.454,0.266,0.43,0.096,244.608,51367.68,25738.263244,25629.416756,104.777508,9.6,244.852608,23250.263406,28168.784274,115.04384,10.3,32123.628499,20372.38,81.49572,CAFB_Hunger_Heat_Map_314,{2E986550-C0F0-48A6-9C32-C7D2FBB11212},,,0,0,326
51,059,480201,51059480201,4802.01,Census Tract 4802.01,G5020,S,6678505,15515,51059480201,480201,0,480201,96.2,3.1,0.7,4177,0.043,0.024,216328,0.021,0.005,0.978,0.008,33.416,7017.36,6722.554364,294.805636,8.82229,0.8,33.416,6945.865691,71.494309,2.139523,0.9,6669.046711,845.59,23.630485,CAFB_Hunger_Heat_Map_315,{48EA36EA-1FE7-4EAF-B14F-91A28E1EE6FB},,,0,0,327
11,001,001301,11001001301,13.01,Census Tract 13.01,G5020,S,2853142,625,11001001301,1301,0,1301,41.5,53.7,4.8,4160,0.039,0.087,109567,0.109,0.063,0.3,0.069,287.04,60278.4,39300.046105,20978.353895,73.085124,6.9,287.32704,36678.82603,23659.85237,82.344677,8.1,44107.896661,27317.09,80.31628,CAFB_Hunger_Heat_Map_316,{3D56544C-7D01-4EE6-89BD-C52952500660},,,0,0,328
11,001,009507,11001009507,95.07,Census Tract 95.07,G5020,S,294693,0,11001009507,9507,0,9507,77,23.1,0,1546,0.105,0.041,53646,0.922,0.096,0.893,0.116,179.515336,37698.22056,12049.751487,25648.469073,142.8762,11.6,179.336,11178.116968,26482.443032,147.66942,10.3,15029.146609,16182.94,108.881466,CAFB_Hunger_Heat_Map_317,{1BF6D5FF-CC9A-4FAB-98FF-983D57EA4C54},,,0,0,329
11,001,002002,11001002002,20.02,Census Tract 20.02,G5020,S,849257,0,11001002002,2002,0,2002,67.7,32,0.3,3698,0.14,0.168,59840,0.538,0.247,0.676,0.122,451.156,94742.76,44010.904441,50731.855559,112.448589,12.2,451.156,40736.018912,54006.741088,119.707465,11.9,55671.255506,36491.86,83.14922,CAFB_Hunger_Heat_Map_324,{6A86F98B-3442-4312-A70C-08BD9CF2EA17},,,0,0,330
24,033,803516,24033803516,8035.16,Census Tract 8035.16,G5020,S,3709036,31589,24033803516,803516,0,803516,90.2,9.4,0.3,4858,0.083,0.041,110859,0.865,0.068,0.934,0.133,645.467886,135548.25606,101901.229193,33647.026867,52.128119,13.3,646.114,99941.897918,35742.042082,55.318476,11.3,81141.848435,29107.73,55.443511,CAFB_Hunger_Heat_Map_325,{7740F7C9-D0CA-4C88-AC7F-4608C18564F7},,,0,0,331
24,033,806601,24033806601,8066.01,Census Tract 8066.01,G5020,S,1040475,0,24033806601,806601,0,806601,79.2,17.5,3.3,4443,0.07,0.159,46915,0.218,0.669,0.423,0.077,342.111,71843.31,32558.248931,39285.061069,114.83133,7.7,342.111,33414.53891,38428.77109,112.32837,12.3,48648.816701,69730.07,123.698705,CAFB_Hunger_Heat_Map_326,{D3E28132-1F2B-4C99-ACC6-724EF9FB5C0C},,,0,0,332
